stiched_unstiched,avg_rating_tot_reviews,weight,title,url,gender,brand,material,image_urls,seller,cost,link,images,occasion,age_group,product_location,condition
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 2 V-Neck T-shirts for Men,http://www.kaymu.com.np/pack-of-2-v-neck-t-shirts-for-men-1683491.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-8929-1943861-1-zoom.jpg,D2fancy,Rs 500,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Blue V-neck T-shirt for Men,http://www.kaymu.com.np/blue-v-neck-t-shirt-for-men-1683665.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4549-5663861-1-zoom.jpg,D2fancy,Rs 250,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 3 V-neck T-shirts for Men,http://www.kaymu.com.np/pack-of-3-v-neck-t-shirts-for-men-1683703.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-8508-3073861-1-zoom.jpg,D2fancy,Rs 725,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Black V-Neck T-shirt  for Men,http://www.kaymu.com.np/black-v-neck-t-shirt-for-men-1683708.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-8797-8073861-1-zoom.jpg,D2fancy,Rs 280,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (659 reviews),0.10 kg,Pack of 4 V-neck  T-shirts for Men,http://www.kaymu.com.np/pack-of-4-v-neck-t-shirts-for-men-1683704.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-8595-4073861-1-zoom.jpg,D2fancy,Rs 950,,,,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Dark Grey V-neck T-shirt for Men,http://www.kaymu.com.np/dark-grey-v-neck-t-shirt-for-men-1683636.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-2195-6363861-1-zoom.jpg,D2fancy,Rs 250,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 2 V-Neck T-shirts for Men,http://www.kaymu.com.np/pack-of-2-v-neck-t-shirts-for-men-1683669.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4795-9663861-1-zoom.jpg,D2fancy,Rs 450,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Black V-Neck T-shirt  for Men,http://www.kaymu.com.np/black-v-neck-t-shirt-for-men-1683471.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-8233-1743861-1-zoom.jpg,D2fancy,Rs 280,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 3 V-neck T-shirts for Men,http://www.kaymu.com.np/pack-of-3-v-neck-t-shirts-for-men-1683674.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5147-4763861-1-zoom.jpg,D2fancy,Rs 650,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 5 V-neck T-shirts for Men,http://www.kaymu.com.np/pack-of-5-v-neck-t-shirts-for-men-1683467.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-6476-7643861-1-zoom.jpg,D2fancy,"Rs 1,150",,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 4 V-neck T-shirts for Men,http://www.kaymu.com.np/pack-of-4-v-neck-t-shirts-for-men-1683678.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5370-8763861-1-zoom.jpg,D2fancy,Rs 850,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 2 V-Neck T-shirts for Men,http://www.kaymu.com.np/pack-of-2-v-neck-t-shirts-for-men-1683701.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-8340-1073861-1-zoom.jpg,D2fancy,Rs 500,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (30 reviews),0.30 kg,Czech Republic Euro Jersey T-Shirt,http://www.kaymu.com.np/czech-republic-euro-jersey-t-shirt-1685643.html,Unisex,Other,Lycra/Spandex,http://static.kaymu.com.np/p/other-9370-3465861-1-zoom.jpg,CustomRUs,Rs 550,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),1.00 kg,Pack of 4 Round Neck T-shirts for Men,http://www.kaymu.com.np/pack-of-4-round-neck-t-shirts-for-men-1683695.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6433-5963861-1-zoom.jpg,D2fancy,Rs 850,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (218 reviews),0.40 kg,Liverpool 08 Printed Round Neck T-Shirt - White,http://www.kaymu.com.np/liverpool-08-printed-round-neck-t-shirt-white-1685117.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9695-7115861-1-zoom.jpg,mgclassico,Rs 949,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (659 reviews),0.10 kg,pack of 3 black grey and blue tshirt,http://www.kaymu.com.np/pack-of-3-black-grey-and-blue-tshirt-1683498.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-9912-8943861-1-zoom.jpg,D2fancy,Rs 725,,,,,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (218 reviews),0.40 kg,Arsenal Printed Round Neck T-Shirt - Black,http://www.kaymu.com.np/arsenal-printed-round-neck-t-shirt-black-1685111.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9689-1115861-1-zoom.jpg,mgclassico,Rs 949,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (218 reviews),0.40 kg,Jamie Vaedy's Printed Round Neck T-Shirt - Red,http://www.kaymu.com.np/jamie-vaedys-printed-round-neck-t-shirt-red-1685112.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9693-2115861-1-zoom.jpg,mgclassico,Rs 949,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (218 reviews),0.40 kg,Real Madrid Printed Round Neck T-Shirt - White,http://www.kaymu.com.np/real-madrid-printed-round-neck-t-shirt-white-1685118.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9694-8115861-1-zoom.jpg,mgclassico,Rs 949,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.18 kg,Black Round Neck Printed T-shirt  for Men,http://www.kaymu.com.np/black-round-neck-printed-t-shirt-for-men-1683470.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7265-0743861-1-zoom.jpg,D2fancy,Rs 220,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (218 reviews),0.40 kg,Black Manchester United Printed Round Neck T-Shirt,http://www.kaymu.com.np/black-manchester-united-printed-round-neck-t-shirt-1685110.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9691-0115861-1-zoom.jpg,mgclassico,Rs 949,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (218 reviews),0.60 kg,Portugal Away T-Shirt - Green,http://www.kaymu.com.np/portugal-away-t-shirt-green-1685130.html,Men's,Other,Polyester,http://static.kaymu.com.np/p/other-9693-0315861-1-zoom.jpg,mgclassico,Rs 899,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (218 reviews),0.40 kg,Liver Pool Printed Round Neck T-Shirt - Red,http://www.kaymu.com.np/liver-pool-printed-round-neck-t-shirt-red-1685109.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9698-9015861-1-zoom.jpg,mgclassico,Rs 949,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (218 reviews),0.60 kg,Under Arm Sports T-Shirt - Blue,http://www.kaymu.com.np/under-arm-sports-t-shirt-blue-1685144.html,Men's,Other,Polyester,http://static.kaymu.com.np/p/other-9693-4415861-1-zoom.jpg,mgclassico,"Rs 1,149",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (218 reviews),0.40 kg,Gerrard Printed Round Neck T-Shirt - White,http://www.kaymu.com.np/gerrard-printed-round-neck-t-shirt-white-1685108.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9692-8015861-1-zoom.jpg,mgclassico,Rs 949,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (21 reviews),0.30 kg,Blue Full Sleeve Polo Neck T-Shirt for Men,http://www.kaymu.com.np/blue-full-sleeve-polo-neck-t-shirt-for-men-1685293.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9640-3925861-1-zoom.jpg,Option,Rs 690,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (21 reviews),0.30 kg,White V-Neck T-Shirt,http://www.kaymu.com.np/white-v-neck-t-shirt-1685227.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9651-7225861-1-zoom.jpg,Option,Rs 890,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Blue & White Stripped V-Neck T-Shirt for Men,http://www.kaymu.com.np/blue-white-stripped-v-neck-t-shirt-for-men-1676936.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4435-6396761-1-zoom.jpg,AwesomeDeal,Rs 900,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.25 kg,Men's Funny Printed T-Shirt (Sea Blue),http://www.kaymu.com.np/mens-funny-printed-t-shirt-sea-blue-1680345.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1237-5430861-1-zoom.jpg,SmartPickupStore,Rs 500,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (21 reviews),0.30 kg,White Round Neck Sports T-Shirt,http://www.kaymu.com.np/white-round-neck-sports-t-shirt-1685256.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9635-6525861-1-zoom.jpg,Option,"Rs 1,090",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (1248 reviews),0.30 kg,White Buttoned T-Shirt,http://www.kaymu.com.np/white-buttoned-t-shirt-1686244.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2130-4426861-1-zoom.jpg,hardikfancycollection,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (1248 reviews),0.30 kg,Maroon Buttoned T-Shirt,http://www.kaymu.com.np/maroon-buttoned-t-shirt-1686246.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2129-6426861-1-zoom.jpg,hardikfancycollection,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4.3/5 (4 reviews),0.30 kg,Gray Round Neck T-Shirt for Men,http://www.kaymu.com.np/gray-round-neck-t-shirt-for-men-1676782.html,Unisex,Other,Cotton,http://static.kaymu.com.np/p/other-0478-2876761-1-zoom.jpg,The Underdogs,Rs 750,,,Casual,,Bagmati - Lalitpur Inside Ring Road ,New
,3.8/5 (1248 reviews),0.30 kg,Blue Buttoned T-Shirt,http://www.kaymu.com.np/blue-buttoned-t-shirt-1686245.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2131-5426861-1-zoom.jpg,hardikfancycollection,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (21 reviews),0.30 kg,Brown V-Neck T-Shirt With Buttons,http://www.kaymu.com.np/brown-v-neck-t-shirt-with-buttons-1685222.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9647-2225861-1-zoom.jpg,Option,Rs 799,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (1248 reviews),0.30 kg,Buddhist Flag T-Shirt - White,http://www.kaymu.com.np/buddhist-flag-t-shirt-white-1686242.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2071-2426861-1-zoom.jpg,hardikfancycollection,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (1248 reviews),0.30 kg,Mandala Printed T-Shirt - Blue,http://www.kaymu.com.np/mandala-printed-t-shirt-blue-1686240.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2070-0426861-1-zoom.jpg,hardikfancycollection,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (14 reviews),0.25 kg,Tibetian Mantra Printed T-Shirt (Dark Green),http://www.kaymu.com.np/tibetian-mantra-printed-t-shirt-dark-green-1681315.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7270-5131861-1-zoom.jpg,AsianCotton,Rs 399,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (21 reviews),0.30 kg,Brown Full Sleeve Polo Neck T-Shirt for Men,http://www.kaymu.com.np/brown-full-sleeve-polo-neck-t-shirt-for-men-1685299.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9644-9925861-1-zoom.jpg,Option,Rs 690,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (14 reviews),1.00 kg,Pack Of 3 Printed T-Shirts,http://www.kaymu.com.np/pack-of-3-printed-t-shirts-1681323.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7625-3231861-1-zoom.jpg,AsianCotton,"Rs 1,089",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (263 reviews),0.45 kg,Pack Of 2 Plain T-Shirts for Men's,http://www.kaymu.com.np/pack-of-2-plain-t-shirts-for-mens-1335226.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2619-6225331-1-zoom.jpg,Bastra,Rs 770,,,,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (14 reviews),1.00 kg,Pack Of 3 Printed T-Shirts,http://www.kaymu.com.np/pack-of-3-printed-t-shirts-1681324.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7753-4231861-1-zoom.jpg,AsianCotton,"Rs 1,089",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (263 reviews),0.75 kg,Pack Of 4 Plain T-Shirts,http://www.kaymu.com.np/pack-of-4-plain-t-shirts-1664258.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3286-8524661-1-zoom.jpg,Bastra,"Rs 1,500",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (14 reviews),0.25 kg,Bhairab Printed T-Shirt (Black),http://www.kaymu.com.np/bhairab-printed-t-shirt-black-1681309.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7155-9031861-1-zoom.jpg,AsianCotton,Rs 399,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (263 reviews),0.25 kg,Plain Red Round Neck T-Shirt,http://www.kaymu.com.np/plain-red-round-neck-t-shirt-1664255.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3293-5524661-1-zoom.jpg,Bastra,Rs 399,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (263 reviews),0.80 kg,Pack Of 4 Plain T-Shirts,http://www.kaymu.com.np/pack-of-4-plain-t-shirts-1335275.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1246-5725331-1-zoom.jpg,Bastra,"Rs 1,500",,,,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (263 reviews),0.25 kg,Plain White V-Neck T-Shirt,http://www.kaymu.com.np/plain-white-v-neck-t-shirt-1663717.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2388-7173661-1-zoom.jpg,Bastra,Rs 399,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (54 reviews),0.30 kg,Black and White Striped V-Neck T-shirt,http://www.kaymu.com.np/black-and-white-striped-v-neck-t-shirt-1682039.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2301-9302861-1-zoom.jpg,AnandaImportAndExport,Rs 600,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (369 reviews),0.30 kg,White Zero 95 Printed T-Shirt,http://www.kaymu.com.np/white-zero-95-printed-t-shirt-1678544.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0767-4458761-1-zoom.jpg,shreeganeshfancy,Rs 765,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (263 reviews),0.50 kg,Pack Of 2 Royal Blue & Navy Blue Plain V-Neck T-shirt for Men,http://www.kaymu.com.np/pack-of-2-royal-blue-navy-blue-plain-v-neck-t-shirt-for-men-1682142.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3345-2412861-1-zoom.jpg,Bastra,Rs 849,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.40 kg,G Printed White V-Neck T-Shirt,http://www.kaymu.com.np/g-printed-white-v-neck-t-shirt-1681756.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6799-6571861-1-zoom.jpg,shreeganeshfancy,Rs 945,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (1248 reviews),0.50 kg,Pack of 2 Grey & Blue V-Neck T-Shirt,http://www.kaymu.com.np/pack-of-2-grey-blue-v-neck-t-shirt-1675334.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2816-4335761-1-zoom.jpg,hardikfancycollection,Rs 799,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (1081 reviews),0.30 kg,Batman Vs Superman T-Shirt - White,http://www.kaymu.com.np/batman-vs-superman-t-shirt-white-1680206.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8378-6020861-1-zoom.jpg,abfancystore,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.30 kg,Converse Printed T-Shirt,http://www.kaymu.com.np/converse-printed-t-shirt-1664099.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1820-9904661-1-zoom.jpg,shreeganeshfancy,Rs 765,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,,0.60 kg,White Round Neck T-Shirt - England (Rooney),http://www.kaymu.com.np/white-round-neck-t-shirt-england-rooney-1684152.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0356-2514861-1-zoom.jpg,Momentsclothing,Rs 800,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (30 reviews),0.30 kg,Liverpool Printed T-Shirt (White),http://www.kaymu.com.np/liverpool-printed-t-shirt-white-1671493.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2302-3941761-1-zoom.jpg,CustomRUs,Rs 800,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (1248 reviews),0.25 kg,Men's Striped T-Shirt - Red & White,http://www.kaymu.com.np/mens-striped-t-shirt-red-white-240322.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0244-223042-1-zoom.jpg,hardikfancycollection,Rs 650,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (1081 reviews),0.30 kg,Batman Printed Men's Black T-Shirt,http://www.kaymu.com.np/batman-printed-mens-black-t-shirt-1671442.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0980-2441761-1-zoom.jpg,abfancystore,Rs 700,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (100 reviews),0.40 kg,Raiders White Full Sleeve Fitting Stretchable Sports T-Shirt,http://www.kaymu.com.np/raiders-white-full-sleeve-fitting-stretchable-sports-t-shirt-1671419.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-0498-9141761-1-zoom.jpg,Ramesh impex,Rs 495,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.35 kg,Quarter Sleeve Baseball T-Shirt (Black & White),http://www.kaymu.com.np/quarter-sleeve-baseball-t-shirt-black-white-1678842.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6139-2488761-1-zoom.jpg,shreeganeshfancy,Rs 855,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (1081 reviews),0.30 kg,Grey V-Neck Wrinkle T-Shirt,http://www.kaymu.com.np/grey-v-neck-wrinkle-t-shirt-258718.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1741-817852-1-zoom.jpg,abfancystore,Rs 970,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (1248 reviews),0.30 kg,White Superman Symbol Printed T-Shirt,http://www.kaymu.com.np/white-superman-symbol-printed-t-shirt-110800.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8589-008011-1-zoom.jpg,hardikfancycollection,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (75 reviews),0.30 kg,Men's Black V-Neck T-Shirt,http://www.kaymu.com.np/mens-black-v-neck-t-shirt-1680359.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2142-9530861-1-zoom.jpg,LR Enterprises,Rs 999,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4.1/5 (218 reviews),0.30 kg,Black Ynwa Liverpool T-shirt,http://www.kaymu.com.np/black-ynwa-liverpool-t-shirt-1674894.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9639-4984761-1-zoom.jpg,mgclassico,Rs 999,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.60 kg,Pack Of 2 White and Grey Round Neck T-shirt,http://www.kaymu.com.np/pack-of-2-white-and-grey-round-neck-t-shirt-1682409.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8662-9042861-1-zoom.jpg,D2fancy,Rs 450,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (75 reviews),0.30 kg,Full Sleeve Blue Round Neck T-Shirt,http://www.kaymu.com.np/full-sleeve-blue-round-neck-t-shirt-1680412.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9768-2140861-1-zoom.jpg,LR Enterprises,Rs 849,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (1081 reviews),0.30 kg,Quarter Sleeve Blue Baseball T-Shirt,http://www.kaymu.com.np/quarter-sleeve-blue-baseball-t-shirt-1671175.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8975-5711761-1-zoom.jpg,abfancystore,Rs 700,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (1248 reviews),0.50 kg,Pack of 2 Valentine Sweet Couple T-Shirt - Green,http://www.kaymu.com.np/pack-of-2-valentine-sweet-couple-t-shirt-green-295866.html,Unisex,Other,Cotton,http://static.kaymu.com.np/p/other-2719-668592-1-zoom.jpg,hardikfancycollection,"Rs 1,500",,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.30 kg,Grey V-Neck Full Sleeve T-Shirt for Men,http://www.kaymu.com.np/grey-v-neck-full-sleeve-t-shirt-for-men-1670668.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6969-8660761-1-zoom.jpg,D2fancy,Rs 300,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (1081 reviews),0.25 kg,Full Quarter Sleeve Red & White T-shirt,http://www.kaymu.com.np/full-quarter-sleeve-red-white-t-shirt-246522.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0515-225642-1-zoom.jpg,abfancystore,Rs 650,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (80 reviews),0.30 kg,Men's Printed Blue V-Neck T-Shirt,http://www.kaymu.com.np/mens-printed-blue-v-neck-t-shirt-1675852.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7956-2585761-1-zoom.jpg,Cfhfashion,Rs 799,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (1081 reviews),0.30 kg,Men's White Long Sleeve T-Shirt,http://www.kaymu.com.np/mens-white-long-sleeve-t-shirt-1680201.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8383-1020861-1-zoom.jpg,abfancystore,Rs 900,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,,0.10 kg,Blue Round Neck Printed T-Shirt - Italy (Buffon),http://www.kaymu.com.np/blue-round-neck-printed-t-shirt-italy-buffon-1684155.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0340-5514861-1-zoom.jpg,Momentsclothing,Rs 800,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (263 reviews),0.50 kg,Pack Of 2 Black & Blue V-Neck T-shirt for Men,http://www.kaymu.com.np/pack-of-2-black-blue-v-neck-t-shirt-for-men-1682104.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0882-4012861-1-zoom.jpg,Bastra,Rs 999,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
